city,station_id,station_name,latitude,longitude
Toronto,99585d4f6ec47a797c42027b8c246d25,Sherbourne St / Isabella St,43.669576,-79.375961
Toronto,8227765aa9d7a960abddcabec4194956,Victoria Park Ave / Dawes Rd,43.706466,-79.29511
Toronto,c6970dbdfda7b8de482a4f593ed5e4f8,Roncesvalles Ave / Fermanagh Ave,43.646314469245205,-79.44879407014527
Toronto,9239e6ede8fefff4cde18784c4dd82b0,Tommy Thompson Park (Leslie Street Spit),43.65222662225532,-79.32295440954084
Toronto,42fd6840fd4d296944709870c6b07d83,St. John's Rd / Dundas St W,43.66526761605873,-79.47502122887077
Toronto,d0d1e35af38818e4f0d4ce2e983ddb67,Albany Ave / Bloor St W,43.66554144421798,-79.41010317605742
Toronto,8f1ec0b715c806c73e96db74922ca163,Pioneer Village Subway Station,43.77649016265579,-79.5085364909097
Toronto,9c273cbe285ff5d1a12e3736a77fa9df,Armoury St / Chestnut St,43.65351799690878,-79.38591063795928
Toronto,5497bba2b352b75075542bf5a290dd8a,St. Clair Ave W / Osler St,43.673843560032594,-79.46092618902435
Toronto,9fd381407b51a700753caec17607a127,Simcoe St / King St W,43.647508351306186,-79.38604436555764
Toronto,af7fe7debf2e8521bcdd991c1bd0b6be,Grenoble Dr / Gateway Blvd,43.71513211098082,-79.33413623320465
Toronto,427a1106d58263dd1af25b459ea419b1,Grenoble Dr / Deauville Ln,43.71649675774656,-79.33089439933623
Toronto,5ef85e20443d6510beb1604c56a32dab,Grenoble Dr / Vendome Pl,43.715537998967406,-79.32811427663442
Toronto,5a0b70488e83a9220011c89551d6a7de,Thorncliffe Park Dr / Leaside Park Trail,43.70400405297843,-79.34807015078738
Toronto,b621c72d79bc4d5df4258a78fa83412d,Ferrand Dr / Rochefort Dr,43.719632535237835,-79.33199950866776
Toronto,7cf109e173e4734690f71b81a35ac57d,75 Thorncliffe Park Dr,43.70518328279426,-79.34224729962946
Toronto,c1a843f198dd5b944533f5b53672a120,Mount Pleasant Rd / Davisville Ave - SMART,43.70088225686968,-79.38736016665911
Toronto,f4d33af4f0cfe71c2bc31fa004030b47,St Clair Ave W / Avenue Rd ,43.68688938028234,-79.40099513147447
Toronto,5e41d051a93e4087fc80e372089dbd6c,HTO Park (Queens Quay W),43.63796,-79.387502
Toronto,dd65003e27abc37a3a1e5b524eb00203,Nassau St / Bellevue Ave,43.65484215542248,-79.40351232494366
Toronto,8facbe8d87dc7f1fd7ea00321ba78b50,Huron St / Harbord St,43.6637,-79.400053
Toronto,eb524dc294d5460d6f1d4cdf90b6351f,Ward St / Wallace Ave,43.662857,-79.44618
Toronto,7a666ee6c60a7f8ffec9334924d36c6a,The Well,43.643025055165865,-79.39430137761319
Toronto,5335413d6fb1eedf5db4e61589946795,60 Carl Hall Rd - SMART,43.7482972,-79.47570569999999
Toronto,3c09457be4ce775b0cd37e8b073f4ee8,HTO Park West,43.63737145931921,-79.38976958703309
Toronto,c0cb4d9e138defbdefd1f862cf2bd095,Downsview Park Blvd / Keele St  - SMART,43.73673829262113,-79.48227195568086
Toronto,9e69637f78eb0df524d0ac37abb4c431,Downsview Park Subway Station - SMART,43.753107,-79.479626
Toronto,7b645bb451744c620f391544a625888d,Keele St / Dovehouse Ave - SMART,43.7494501,-79.4869662
Toronto,a79d5810f694370a821fd385145cb109,Exhibition GO (Atlantic Ave),43.637695491830144,-79.42023184193503
Toronto,3dbd618c6fba43406cf1b8cf9165647b,Queens Quay E / Lower Jarvis St ,43.64392767366328,-79.3687301736982
Toronto,2ccced1dbd563c3842d265b565098de1,Phoebe St / Spadina Ave,43.650033,-79.396555
Toronto,b1378d745af2e60fe542370cb6374226,Lynn Williams St / Pirandello St ,43.63912451479701,-79.41423166721611
Toronto,c845b03b2ffaa03ebba13b5c61da3af2,Bay St / Queens Quay W (Ferry Terminal),43.640978,-79.376785
Toronto,f8bbce635f366ade23994d02cb6fcc75,College St / Huron St,43.658148,-79.398167
Toronto,be39936af5ab6b60d98a2d6756387909,Northern Dancer Blvd / Lake Shore Blvd E,43.663162,-79.309765
Toronto,146c961dd6b178771287133da0629eba,Spadina Rd / Austin Terrace,43.67883,-79.408723
Toronto,38d3408bfdf5a321a15ae61358af4aac,York St / Queens Quay W,43.640132,-79.380464
Toronto,cc38e99861bed2afea72ec6211fecdbf,Front St W / University Ave (1),43.6451635,-79.3831757
Toronto,ae77752fa855081311919ad282b18482,Willingdon Blvd / Bloor St W (Green P),43.64817,-79.510392
Toronto,dbf9d3fb9932d05d7ddda51acd4d26b0,Wallace Ave / Symington Ave - SMART,43.661324,-79.449534
Toronto,c89b262c82b9b2107a954987d36ad4a3,Wellesley Station Green P,43.66496415990742,-79.38355031526893
Toronto,813af609ddd87595d5352942579a73a9,York St / Harbour St (Love Park),43.640741,-79.3798521
Toronto,7fac6bfdffa0a7b4ff8a3f1ebd78da81,Sherbourne St / Carlton St (Allan Gardens),43.663102,-79.373181
Toronto,f91f2493c8cca75e7c70987c8d0a516c,Ontario Place Blvd / Lake Shore Blvd W,43.6322445,-79.4108105
Toronto,40e171b076eee2cc9b8405f394f0ace7,Simcoe St / Dundas St W - SMART,43.655103,-79.389295
Toronto,8362e07e9e4d9c67eb283cae15684c8e,College St / Markham St,43.6563888888889,-79.4091666666667
Toronto,71ecba080a7e19ebfb8dcde4964a5277,Sunnyside - Gus Ryder Pool,43.637894,-79.454823
Toronto,ba4fc8dd224feedb2762d341bf58916f,Bloor St W / High Park Ave (High Park),43.6535269,-79.4650569
Toronto,15e76731635f7e3ac4484228bc8f60ad,Front St E / Cherry St,43.652686,-79.358395
Toronto,092cb5f641f627d7b43e321542ccc066,Dundas St E / River St,43.661152,-79.358505
Toronto,daf29ca6d17e9b4b4921ebfb3fa749c4,Shuter St/River St,43.659296,-79.358035
Toronto,83af92756a52874ce9bade85f065f4d1,Madison Ave / Bloor St W,43.667158,-79.402761
Toronto,59ebd8c24f539c66f2fa4f178e75eb0a,Danforth Ave / Danforth Rd,43.69362206784152,-79.27710529695892
Toronto,aa44f34bf848cea7d5570c51697d8ac4,Brimley Rd / McCowan District Park,43.72704086366749,-79.24391402446746
Toronto,1829fb7bd0a98ee2fc523f35ea417baf,King St W / Jameson Ave - SMART,43.63735795888104,-79.43617975886079
Toronto,8799c470baa28d22cc44e4efd611aef5,Parkcrest Dr / Kingston Rd,43.73596719224253,-79.21995221481933
Toronto,7f760f7680dae3ad47ef0821337c8366,Scarborough Soccer Centre,43.7154661,-79.2876595
Toronto,6f7157a5846ff850e7e5b9f6b8b450c4,Lansdowne Ave / Seaforth Ave ,43.64290439595669,-79.43746059447746
Toronto,cc5bd0485cb1b99156098277af99641f,Danforth Rd / Birchmount Rd ,43.70688,-79.26850999999999
Toronto,362434f77c0efeb50a5deb4ca9ce8969,Pharmacy Ave / Teesdale Pl,43.69735608087488,-79.28528711019696
Toronto,ec83cf5759b66963ff5ea75bee4b9f1d,Yonge St / Montgomery Ave - SMART,43.70960859570095,-79.39915125005619
Toronto,8fc44e8a98df79c9c41e04c531551a25,552 Birchmount Rd,43.71176278859601,-79.27028152889692
Toronto,519ee649fcd1ad28beade12953db3732,Highfield Rd / Gerrard St E,43.671771,-79.324961
Toronto,44d245c021bcfb69fed5e4b088d60dd5,Eastgate Cres / Pharmacy Ave ,43.7110442448186,-79.29127313845584
Toronto,84e8e3827807916c9c3ac9b60404346d,Firvalley Ct / Warden Ave,43.7032112,-79.2787149
Toronto,84dc7d9185e88915466d12f23fe07753,Midland Ave / Kingston Rd,43.7128578,-79.2487086
Toronto,6228f42d28032bf18c0a7f9411df5fa0,Bellamy Rd S / Kingston Rd,43.7323277855009,-79.22496619876934
Toronto,ec3b9fd9e808fc3e1819e802f02ea442,Avenue Rd / Cumberland St ,43.669821695059376,-79.39444614603269
Toronto,07bf4729ad15e9e2d17d072dfb67e6b0,Fenwood Ht / Kingston Rd,43.72690169821676,-79.22920396582664
Toronto,df05fe5ca5c71ce120962deaac85c1fa,Avenue Rd / Macpherson Ave ,43.67794376009951,-79.39836278587889
Toronto,455237ee758de316844bd61287671f23,Dufferin St / Queen St W,43.64309687937765,-79.42875613770637
Toronto,1993b48e5142184f347f9d517f120d03,Shaw St / King St W,43.6412561641921,-79.41502994047545
Toronto,6eaaf36cd079d08d973fdf24e217aa3d,Portland St / Queen St W,43.6476,-79.4015
Toronto,f2bce10cc9ea50a3431d1ed152ff4e2c,Yonge St / Merton St ,43.6962750705313,-79.39629396191867
Toronto,b602b86a935450f8aae69903762d466e,Soudan Ave / Yonge St ,43.70430959999999,-79.3972815
Toronto,1458ace78e8ffe65dd60c610007afe8e,Avenue Rd / Oxton Ave ,43.69711160305226,-79.40537298227844
Toronto,3b485775d2f902b5529790c4047dff24,1612 Danforth Ave ,43.68370788065334,-79.32262453633884
Toronto,b542b8a95776fceb86045c831303a7cd,Lisgar St / Queen St W - SMART,43.64299174164139,-79.42355911563249
Toronto,786a216c74ede38763e705b21c0284e2,Leslie St / Commissioners St  ,43.65727549739013,-79.32661544194183
Toronto,3a73375ca8c3f3fc85b7b32ec080be5e,Greenwood Ave / Sammon Ave,43.68698672516659,-79.33478198280334
Toronto,8b95bdc7ca8373821bef770b8f074c6c,Lansdowne Subway Station,43.65922918158098,-79.44320901022282
Toronto,c6bd34bb3023288b5e87df2d3cbb5f43,Warden Subway Station,43.71161098023304,-79.28055565662231
Toronto,0b46fa9ccc3ac1fa00d279abd7e73df2,Kingston Rd / Scarborough Golf Club Rd,43.74531103700256,-79.20970650787817
Toronto,045a7a6b973238dc76bc058e4f33f143,Wellington St W / Bay St,43.647259,-79.379878
Toronto,58d6f7db09c9e2f543e26eca10ea7cb6,Greenwood Ave / Gerrard St E,43.67036917803197,-79.32782698645094
Toronto,dcbcf9c681fbd3e77dfbea6df0e070bc,Simcoe St / Wellington St W South,43.6458569,-79.3853654
Toronto,f622ddb7efda3e9074e12ac16bc7fdd7,George St / King St E,43.6509552,-79.3707
Toronto,9d62413fcaba8ee2d11737b28e8651be,Dundas St W / Crawford St,43.649722,-79.416944
Toronto,5dc890e084bc63659659eb43adf210f5,Bloor St W / Balmuto St,43.66981064282057,-79.38801106873031
Toronto,d16798795a3beff0c7f297cee88deb70,Parliament St / Aberdeen Ave,43.665278,-79.368333
Toronto,e8761ce9af6e4ae2a1eaaaf420b2cd71,Chatham Ave / Byron Ave,43.6798678328407,-79.33424613862303
Toronto,77d773b9a22a3e2a912a636d4ab89a54,Wakunda Pl / O'Connor Dr,43.71602024377182,-79.3047092517501
Toronto,eaabca685376f1b1229969e68c26a1b9,Tiago Ave / Westview Blvd,43.71101621552703,-79.30675743891624
Toronto,086ae84908444d2c0d0faf35deb1704f,Plaxton Dr / St Clair Ave E,43.70751755961952,-79.30252066313936
Toronto,81449d406b64d7d94f71f69d5bac9ff2,Victoria Park Ave / Edge Park Ave,43.717678679534906,-79.29961580314475
Toronto,8517a9c8716fe48386963ae0a6524f5a,Galbraith Rd / King's College Rd,43.6603874468082,-79.39537831814152
Toronto,778b6d674fa920334fdf2f007088aa3f,Exhibition GO Station,43.6352007,-79.4187711
Toronto,c27d6b38deaf954439fb6fb0f7542045,Finch Subway Station ,43.781877158752955,-79.41528502874928
Toronto,769a6cb25850b809d38c7a2620731b1e,Glencairn Subway Station,43.70925763810859,-79.44169105036657
Toronto,216ff915cee84c00ebe3636ee1bc40bc,Glen Long Community Centre,43.70820992643782,-79.45627808717194
Toronto,f0da3c366706de4cbcc2bba104331023,Caledonia Rd / Lotherton Pathway,43.70756436685646,-79.46571474966814
Toronto,f17b2cacee03b81324030881d439f7a9,Harvie Ave / Rogers Rd,43.68402031135697,-79.45297885330353
Toronto,843602f3de2dc3c06cfacd5bf0a1a0fe,Ling Rd / Morningside Ave,43.766663817888656,-79.18521765344238
Toronto,73a39d0e39f18c0201caac2def38140f,Lake Shore Blvd W / Legion Rd,43.62052630763223,-79.48320224237995
Toronto,a6e98c52c1541c26efb19ef524a95247,Lake Shore Blvd W / Seventeenth St,43.59841926031898,-79.51561102394257
Toronto,a61c1c53028dc937958291979ad82de8,Mabelle Park,43.645389479325615,-79.5276822170925
Toronto,558270f5714fec81ad57e09729ffb761,Islington Subway Station (Aberfoyle Cres),43.645658591546216,-79.52339938954925
Toronto,b8ce9f7014a12acd13872c96630dc107,Lake Shore Blvd W / Long Branch Ave,43.59445833196281,-79.53387390859834
Toronto,7e1ef79ac24de4ac7eded230e7caeff4,Second St / Lake Shore Blvd W,43.60191488118503,-79.49941888654288
Toronto,71cf95ad04d0a455045bcc030c7dd282,Bloor St W / Dundas St W (2),43.64285244644315,-79.53199489206543
Toronto,323fcb6c6ca04b1cc1ca2b361adb3217,Viewmount Park,43.70735572654095,-79.43723072209013
Toronto,452b30fbf0fc84eedbd3a7723bdafea0,Sixth St / Lake Shore Blvd W,43.60116229109828,-79.50416046627045
Toronto,14971ec1c8aa07165b67710a2afb84c2,Queen St W / John St,43.650077,-79.391291
Toronto,2383fa5f5c21140fe68f8b6dda91a1b1,Maud St / Adelaide St W,43.6460145694434,-79.39960497726345
Toronto,d926a243600989278d9df1e9156a8ac5,York Recreation Centre,43.688153079245126,-79.48219789940566
Toronto,25beb3f096bca69d14c865774e03b0e8,Trethewey Dr / Black Creek Dr,43.69549840027979,-79.48809394482672
Toronto,5fc306e019cf6a10e5f8096acfc2c910,Keele St / Ingram Dr,43.698706949666914,-79.4756586460327
Toronto,a12d9002aaf2ad0f0f14c3952bd5e0ef,Jane St / Haney Ave,43.6743457123134,-79.4948437786083
Toronto,ba8491c919d03c2df6ecfdd2f49bf386,Scarlett Rd / Eileen Ave,43.668510906505354,-79.5007648392868
Toronto,487f2f445a917af1d4fecb653ab5323a,Scarlett Rd / Old Scarlett Rd ,43.678276306636576,-79.50667332401198
Toronto,709a2d134b022632c50a0a7601762715,Eglinton Ave W / Venn Cres,43.69143920681119,-79.46908634795456
Toronto,b5ad1157fda3b700cc6d0ffcd32295bc,Rogers Rd / Bicknell Ave,43.68189526215492,-79.4736382392868
Toronto,8e7a7ed4aca59d5a9bd6606d2b3b5d08,Cruickshank Park,43.7023860650084,-79.52594758324148
Toronto,3787fcc5d521f5f5a12d7c15d8ce4d51,Mallaby Park ,43.706191092397106,-79.53262795581969
Toronto,d310230182f10034968c97f0c799ee0b,Emmett Ave,43.68735514096443,-79.50623313806341
Toronto,4bb6616d228bef48cacf56e55952d22c,Jane St / Weston Rd,43.69144464414302,-79.50154583869246
Toronto,b9968838980358b9b14c03e5894fd3e9,Jane St / Queens Dr,43.70673804962302,-79.50477543802873
Toronto,1acb494034578036df5811294b853b12,2700 Eglinton Ave W,43.69074600637147,-79.47820143344333
Toronto,df51480ffd94a7b3412a6d3cc7706585,265 Armadale Ave,43.6501644,-79.48296909999999
Toronto,e5f9b21c3995c434d0978634faed2a08,Sentinel Rd / Sheppard Ave W,43.74386580997666,-79.49181654358595
Toronto,2488c941ca12639d2852ad9cbba92626,High Park - West Rd,43.651922,-79.465693
Toronto,1e9a239336b30d755305f5041c582f05,High Park Amphitheatre,43.646251,-79.46472
Toronto,0f6db2aa8f96b5a7e102eb705b9ccc11,High Park Outdoor Pool,43.650154,-79.464934
Toronto,d44a49765bc28c4e8f29edd8cb694294,Humber River Hospital ,43.72537884183677,-79.48719674218903
Toronto,122f61f32933992b90325cf6b02de9d5,Sheppard Ave W / Chesswood Dr,43.755583971122874,-79.47446032684479
Toronto,543865bb3e4e09a051a0cb31322af71e,Jane St / Lawrence Ave W,43.702340220597975,-79.50347389514123
Toronto,33ec997a2ea47262cb99a5918f15691a,Sussex Ave / St George St,43.665304278965365,-79.39938263802871
Toronto,3d2b767a1af0d75059d1fd78079d1216,Keele St / Catford Rd,43.75919330632997,-79.49001046850891
Toronto,75e99d6d359bc2d11479941e6f9279e4,Gerrard St E / Nasmith Ave ,43.66273618779861,-79.36253100740966
Toronto,32cbcb81d2d04a16ed2d1d2ed35220d4,King St W / Portland St - SMART,43.644395,-79.40065430000001
Toronto,022818120bd4e5138186fe1ab57f791a,Sentinel Rd / Finch Ave W,43.76073963892478,-79.5000273116394
Toronto,103d15a731b9d215637c447fea0c7209,Oakdale Community Centre,43.74751496038769,-79.5132569853195
Toronto,fbc181887030746137034a35fb5f7cfd,The Pond Rd / Ian Macdonald Blvd,43.77086729028769,-79.49812990660705
Toronto,1c0219e93091b1027eda482f4a31ded6,75 Holly St,43.7063279,-79.3962499
Toronto,f9095ffa2741d962cd7c3c3bef2ab8a7,Bathurst St / Dundas St W,43.6518918789007,-79.40577861712723
Toronto,86207afc6caf1d9931468449070c148e,697 Lansdowne Ave ,43.659221843735615,-79.44277410244676
Toronto,ee019f1c082cac84d721e071f41b4e77,Jane St / Yewtree Blvd,43.75531728502427,-79.51704708227844
Toronto,3586c281a5706af58a3e4d5d637e7bfc,Weston Rd / Sheppard Ave W,43.73262849415089,-79.5381993243286
Toronto,161ab27f7f32ba3232c688d388731574,Jane St / Yorkwoods Gt,43.7503016975738,-79.51577557434386
Toronto,3654ed1bd8516fddd2364502084cd01b,Lindylou Rd / Lanyard Rd,43.74845421407306,-79.5504039969242
Toronto,3f09d8a338e4501752365339f106a1ff,Tangiers Rd / Finch Ave W,43.76376964130183,-79.48809242593383
Toronto,eb00d171668cedf07334d8504a1dbd79,Wynford Heights Cres / Concorde Pl,43.72749778259739,-79.32714222209015
Toronto,6b344a9f4d6c85f7a5f4dbd25dbb2cc3,Bartley Park ,43.72211166436462,-79.30864830919265
Toronto,57b827c6b26680677f9210d912f842ee,Brooklawn Ave / Kingston Rd,43.72176140069123,-79.2359137196434
Toronto,a0a11d15c4bd8231d739f71d85a8f29c,Gerrard Square Mall (1010 Gerrard St E),43.668553,-79.338673
Toronto,ccb82af3c137b126999a511eaead0f38,John St  / Mercer St - SMART,43.6461,-79.3895
Toronto,f3f1657964f64d6b4355e42b0261c789,University Ave / Gerrard St W - SMART(South),43.65748153286412,-79.38921396018827
Toronto,9052dabe138fde46f56ee3a693b040cf,Jane St / Finch Ave W,43.759292283169536,-79.5183741465576
Toronto,100594f0c1240ddcfb94c20a7fc54492,Uno Dr / The Queensway,43.62649329992186,-79.50358167641535
Toronto,301eed3e90079c5aacccf8f091da64b3,Simcoe St / Elm St,43.656038841714505,-79.38970387738495
Toronto,0ed2c0bb820523fc4d79b053e79fab5e,Overlea Blvd / Thorncliffe Park Dr,43.707555968595464,-79.34272024477463
Toronto,be2b9ca08b33ec742028063154706378,The Kingsway / Ashley Rd,43.66279594478841,-79.51959827976225
Toronto,9c009c161f6266165386889055afdbd6,Dundas St W / Prince Edward Dr N,43.660324268765464,-79.51154350422973
Toronto,4ce279295f87f42bab37bb1e47448630,60 Broadway Ave,43.71024429599603,-79.39578744603273
Toronto,9522f94ed6253c90336abf00346620aa,Opposite 1103 Leslie St,43.72093164598881,-79.34989416350709
Toronto,7217236fd8a18e75df0b026ba219f2ac,Widmer St / Adelaide St W - SMART,43.647547634759206,-79.39155200496292
Toronto,cd1365da833091487f8bb6167af3b51c,800 Fleet St (North),43.63682856154585,-79.40884160367011
Toronto,0f773cf33d1731bf05d678ebb945021e,800 Fleet St (South),43.63670985212708,-79.40880517790985
Toronto,8402cda81d70fbc893e5337366df8d58,Queen's Park Cres E / Grosvenor St - SMART,43.661803,-79.389682
Toronto,6af8017ad238ae1d069be67118ce5fc5,Erskine Ave / Redpath Ave,43.712154792369496,-79.39425906322937
Toronto,d7068d4e8b75b5de3cacc529691f159a,Arlington Parkette,43.69105005197055,-79.43281746494293
Toronto,316d458068c46859ff35dd87578ac14d,Keele St / Lloyd Ave,43.67115532642577,-79.46701597756929
Toronto,581459af76a94b051df1437a2c641d05,Gunns Rd / Lavender Creek Trail,43.675531973168354,-79.47199740066374
Toronto,d9b63bdad84959af04feaa873f9c0eaf,20 Charles St E,43.6691099,-79.38551
Toronto,caae67595976983dc8c383dc592180dc,Bloor St W / Kingsmill Rd,43.64927890131737,-79.50312995581972
Toronto,0a28cd61ad950b8ebc49d08f1b3936ee,St Clair Ave W / Symes Rd,43.670042134416704,-79.4789424818056
Toronto,f09065f8c579326456b4b30837f0e96f,Palmerston Blvd / Lennox St,43.66335070995886,-79.41312798316125
Toronto,5f06c49f182da959fa0f03e746fc2e4a,14 Arundel Ave,43.6784834,-79.3513564
Toronto,bfe199383cd6a1bb69ec0a92a4900918,Scott St / The Esplanade,43.64659663170443,-79.37530913867988
Toronto,b24ec0083f9a6261ba6212d69cd28f2c,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723
Toronto,e23bf5a5ce76983f962ad8f9524e00ab,365 Lippincott St,43.6649482,-79.40947
Toronto,fb7be9c97f75af521151fda98e85d7f4,E.T Seton Park - South ,43.70503461857136,-79.33547292037659
Toronto,7b4755b8ea7caf158967d13b0ea2a32d,Eglinton Ave E / Brentcliffe Rd,43.714305793017544,-79.36089045040129
Toronto,97b424e77042aeb9a491f1e6bb11c14b,King St W / York St (2),43.647968822765,-79.38316961352653
Toronto,1d35b8fd44d73aabbb39f6e142ee3e7e,King St E / Berkeley St,43.651885,-79.3649
Toronto,bf5d4d14e7619f5ff51e264e4095cc4b,Princess St / Front St E,43.65029757496104,-79.36648460341635
Toronto,c53d12128be1f1022c4b78518cca7675,St. George St / Willcocks St,43.662452744495575,-79.3978384219513
Toronto,d0f019574616cb2bce86924059a4c0f8,York St / Wellington St W (2),43.647043061824,-79.38314120681535
Toronto,479d21ebdac47eb8e30a209268e0bebe,High Park Blvd / Parkside Dr,43.644887,-79.45641169999999
Toronto,9a5a9a00b6f0cb77047f37e70887d891,Yonge St / Alexander St - SMART,43.662862,-79.383572
Toronto,12ff7c783a2e93510819802cd0d2c365,Rogers Rd / Watt Ave,43.68233679999999,-79.4680594
Toronto,531aa6a10312c51ffdf8a58608a29c5a,Bloor St E / Parliament St,43.671946102001826,-79.37245115337294
Toronto,509c1014d04a16c25fa22822b85318fd,University Ave / Pearl St ,43.64843020000001,-79.38556559999999
Toronto,6fd025b50c54cb8b8f23e861b54e5938,King St W / University Ave,43.64781808540915,-79.38427999073791
Toronto,2889401ba82ea091cd0d1ecff6ab5c56,Joe Shuster Way / King St W ,43.64039672322004,-79.4237424131447
Toronto,88160dbfae368327ec39ecb0df145055,Albion Rd/ Arcot Blvd,43.727621709316395,-79.55254902939286
Toronto,680a0b51862cb1e5a1cd965a824d0dd9,Armel Ct / Albion Rd,43.721532966873205,-79.5455834809678
Toronto,97416e3d0063fa4952e8e667f7a6de08,75 Tandridge Cres,43.729578273586064,-79.54699793872719
Toronto,2bd06fb77a7734b960080c30c16fb190,Islington Ave / Finch Ave W,43.74445257991756,-79.56824985721664
Toronto,58dfa00434a5fb645fdd0107c68a2302,Trethewey Dr / Jane St,43.697417070558615,-79.50079830912324
Toronto,aec7195bb028b992ab8536f51c7d37f8,Niagara St / Richmond St W,43.64534,-79.409597
Toronto,0fbdefeb0bfefe959be202d06ac88ed8,Duncan St / Adelaide St W - SMART,43.64809661123633,-79.38864543439331
Toronto,ab2fdf22270be8d0f0e1d7bf22b08e7a,Niagara St / King St W - SMART,43.64286370000001,-79.40713060000002
Toronto,bc86932eec20796276a7f8f4171eac2d,35 Erindale Ave,43.67729,-79.35741
Toronto,b1bb117ee97b3fef3ac3b57ae12329f8,Broadview Subway Station,43.6772,-79.35858
Toronto,fbf3bb78beefa587d54c8b24e2533469,Logan Ave / Bain Ave,43.6720273,-79.3470557
Toronto,e441f2c2eb1ee656c751ae89b5f28ba9,Queens Quay E / Merchants' Wharf,43.64643026333144,-79.3618163165329
Toronto,196146f920152f5d70175a14f0e88184,Parkside Dr / Bloor St W - SMART,43.654501,-79.460053
Toronto,d70594ad9c923bbbae6602d2dff4d154,Church St / Dundas St E - SMART,43.657024,-79.377257
Toronto,9780f1af94b192d3fd4a7791b1272653,McRae Dr / Laird Dr - SMART,43.70979296822595,-79.36389214460489
Toronto,6bd88200486000a93cc1ca5b78bc5ba9,Weston Rd / Lanyard Rd,43.748713,-79.541808
Toronto,4cb41f3ebdb86acc404a0c2683aa1920,50 Overlea Blvd,43.707225,-79.345324
Toronto,804d33486cc649ec8fa4f1ef762caf0a,University Ave / Richmond St W,43.64981903446256,-79.38641270251617
Toronto,dc08a348402ae50b98dcbec122c0ab84,University Ave / Queen St W,43.65052424212547,-79.38672702579497
Toronto,c627928483ecb6ae00b50fee53d608d0,Lonsdale Rd / Spadina Rd,43.688526,-79.412903
Toronto,92291585d153499d1b34f2471d8ecf9f,Strachan Ave / East Liberty St - SMART,43.63906470236988,-79.41080996164456
Toronto,aed73d18bad350cbb28c6f04cfb4cd2a,Simcoe St / Pullan Pl,43.65105290412541,-79.38764943227872
Toronto,63bd4b8df49c2c98f24ccdc469487ae8,Spadina Ave / Bulwer St- SMART ,43.64935447527379,-79.39675713332855
Toronto,7a991edc2d9d2d07b57ce906af4e0c1d,Cherry St / Lake Shore Blvd E,43.64827015761016,-79.35651733677065
Toronto,cc7e6e95bcbf7963105e167439b37f4f,Dunn Ave / Queen St W,43.63952275421181,-79.43395976815727
Toronto,2a68f05a1657d2a5537dac257cc1d734,15 Price St ,43.6799477790745,-79.38994813684005
Toronto,e3a75a102dcca872bdeebd03b6182728,Queens Park Cres / College St ,43.66018127636866,-79.39083271520538
Toronto,4c9eb7bf1d6f6464b60956afb4cb7bc6,Church St / The Esplanade,43.6469251,-79.3733192
Toronto,97db697b7ef7a4de9ca17b9bd037e80f,Lisgar St / Dundas St W - SMART,43.6493472,-79.42668
Toronto,9e3c071c1a1b47ea05a20fa713416614,Yonge St / Woburn Ave - SMART,43.72814640000001,-79.4032194
Toronto,ffeaa2aaedeb18fc11f708bcd8323149,Bay St / Dundas St W,43.655350778457056,-79.38345966759798
Toronto,0f4f8c9f5e6417a981fe793e43984158,Bay St / Albert St,43.653264,-79.382458
Toronto,9c6584773f4f7697e589824f5c44c6aa,Symes Rd / Glen Scarlett Rd - SMART,43.673391524931525,-79.47798367814572
Toronto,d7f5003913919e1bbf6fab87fb02a163,Boston Ave / Queen St E- SMART,43.661601650964336,-79.33894582857273
Toronto,26edc0f88e4e012ab0d9930c725d5fba,Isabella St / Church St,43.66834,-79.38235
Toronto,c1375239981cfc9b3934e691cb9013bb,Bloor St W / Manning Ave - SMART,43.663912,-79.416124
Toronto,fca601c1041c34a9c42af38d71e7403a,Cherry Beach Sports Fields (55 Unwin Ave),43.6408346,-79.3429074
Toronto,524590c5d3e31674dbdbda29cf6a13c6,Church St  / Wood St,43.662712,-79.379903
Toronto,4e05be8f079a2d69eab3123bd5009561,O'Connor Dr / Curity Ave - Smart,43.707582,-79.311439
Toronto,97a0a3eefa88468c8389efa6bbbd2f50,Yonge St / Bloor St,43.669969,-79.386532
Toronto,7d618ea2f2211a41fac619c2c9bb261f,Elizabeth St / Elm St,43.6570908165693,-79.38593668834272
Toronto,e211f140df2f544c2510493e0c05b570,Lake Shore Blvd W / Brow Dr,43.591410003452495,-79.54418190344097
Toronto,4334c988ef1798a678b8c1f7278cbc63,Millwood Rd / Southvale Dr,43.70241717215276,-79.36175932936095
Toronto,dbf21479ba65c85662203d868172f9d6,19 Glendora Ave,43.75921143833388,-79.40960364801701
Toronto,faff1725fda5d7e4856db9169a7fe130,Queen St W / Cowan Ave,43.64089724173822,-79.43283582518329
Toronto,44e60e088e0130eb438a3c64cd6074e8,St. Andrew's Playground Park,43.646552,-79.399586
Toronto,d2f0ec399af3589a8fafad2b8e3b3f05,51 Parliament St,43.652169,-79.362841
Toronto,74c5097816c80c01188e97b00e93a4b6,Temperance St Station,43.650945,-79.379498
Toronto,f00a7293c22a11405ed12cee565f4129,91 Via Italia,43.67665014253828,-79.44503029755326
Toronto,ad9a0a7d4c0962118233d4a59d480c06,Ramsden Park,43.676184561302776,-79.38962496400146
