request_id,timestamp,_id,date,day_name,hour,city,station_id,station_name,free_bikes,empty_slots
Montreal-7wDP4oAC,2024-07-25T06:03:08.350000Z,Bloomfield/Bernard--8PQw7kis,2024-07-25,Thursday,00:03,Montreal,207a35d9de6603a273b94a33cc5e6fe0,Bloomfield / Bernard,3,21
Montreal-89z2tcDF,2024-07-25T06:03:10.190000Z,St-Cyril/Wiseman--nfrhhoAF,2024-07-25,Thursday,00:03,Montreal,25ff9160f5e83d4e9c15806e5f503df3,St-Cyril / Wiseman,17,6
Montreal-LcTM594w,2024-07-25T06:03:10.192000Z,MétroJean-Talon(Berri/Jean-Talon)--HADpRm6P,2024-07-25,Thursday,00:03,Montreal,9be4ba581c634c13710aea276bade56b,Métro Jean-Talon (Berri / Jean-Talon),2,17
Montreal-fsiD7ZyB,2024-07-25T06:03:10.697000Z,Dollard/Bernard--mi4i9uhV,2024-07-25,Thursday,00:03,Montreal,658bb3c7434993bc7278b948e197aded,Dollard / Bernard,16,6
Montreal-OazeJZnw,2024-07-25T05:54:33.864000Z,Dollard/VanHorne--v7CU3vbg,2024-07-25,Thursday,00:03,Montreal,5457af150071eaabeeaae9a5bfd12fe5,Dollard / Van Horne,15,3
Montreal-zxBIADUg,2024-07-25T05:54:31.704000Z,Graham/Brookfield--69GQ6G7D,2024-07-25,Thursday,00:03,Montreal,638db20afe40bf00a77633fca8ebfee9,Graham / Brookfield,8,15
Montreal-FvyujDMf,2024-07-25T06:03:06.411000Z,Regina/deVerdun--2wfVQMcL,2024-07-25,Thursday,00:03,Montreal,853715acead028932c2c08ad1a02a20f,Regina / de Verdun,7,12
Montreal-5wdvy3pb,2024-07-25T06:03:07.193000Z,VictoriaHall--q6nA6hwr,2024-07-25,Thursday,00:03,Montreal,0960bf3c2e9be92bd03fd80c49bf720f,Victoria Hall,7,8
Montreal-EHga9ZJu,2024-07-25T06:03:07.200000Z,Victoria/deMaisonneuve--9CCUdWPz,2024-07-25,Thursday,00:03,Montreal,6e94d95dad598b7c8fd380e55b289caf,Victoria / de Maisonneuve,13,1
Montreal-cSiLm2Vx,2024-07-25T06:03:07.236000Z,PlaceLongueuil--6SlvEsRs,2024-07-25,Thursday,00:03,Montreal,2a20aa1c87cc30a2968fe04fe4e5b0df,Place Longueuil,6,9
Montreal-Ikrc1vkL,2024-07-25T06:03:07.352000Z,ParcBenny(Benny/deMonkland)--CKYOsore,2024-07-25,Thursday,00:03,Montreal,517a5c37755499a8e454d67bcf6b1834,Parc Benny (Benny / de Monkland),21,1
Montreal-VxnZosHd,2024-07-25T06:03:07.454000Z,Querbes/Laurier--4cGDokU3,2024-07-25,Thursday,00:03,Montreal,c6a91ac9d7ded0182772e4f8ca92f2ef,Querbes / Laurier,6,8
Montreal-Z811RuBD,2024-07-25T06:03:07.750000Z,Berlioz/del'ÎledesSoeurs--gEFegQSm,2024-07-25,Thursday,00:03,Montreal,c3e33911cfd4f366ea6d4284fd5eb057,Berlioz / de l'Île des Soeurs,17,5
Montreal-n15Ur6q4,2024-07-25T06:03:07.760000Z,MétroLasalle(deRushbrooke/Caisse)--I919Y4Uq,2024-07-25,Thursday,00:03,Montreal,bf1b9dadf6f48f60249162012d29a06b,Métro Lasalle (de Rushbrooke / Caisse),6,17
Montreal-1ycwfZHU,2024-07-25T06:03:07.769000Z,PlaceduCommerce--FMpnIjMQ,2024-07-25,Thursday,00:03,Montreal,734e36f9bfc759c9c5b1b9b44a85966e,Place du Commerce,8,25
Montreal-hZHlxxHX,2024-07-25T06:03:09.065000Z,desOrmeaux/Notre-Dame--O2BDDeFJ,2024-07-25,Thursday,00:03,Montreal,2ac881e707deb129d22c277981b83221,des Ormeaux / Notre-Dame,9,11
Montreal-hBfNPx8i,2024-07-25T06:03:09.222000Z,LaRonde--HoCgWW54,2024-07-25,Thursday,00:03,Montreal,4c422c0fa82a3c9954a411ba87f52901,La Ronde,4,19
Montreal-TGxCsEfo,2024-07-25T06:03:09.299000Z,Wilderton/VanHorne--UeRTrr2w,2024-07-25,Thursday,00:03,Montreal,31535dd5ca8ee557209a804807032aff,Wilderton  / Van Horne,20,7
Montreal-ObSifERl,2024-07-25T06:03:09.313000Z,U.Concordia-CampusLoyola(Sherbrooke/WestBroadway)--RL4wLeYr,2024-07-25,Thursday,00:03,Montreal,dbe6f3be853e1100918aa06b6418eb86,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),14,12
Montreal-bxw6OSPt,2024-07-25T06:03:11.553000Z,MétroVendôme(deMarlowe/deMaisonneuve)--lyD2X8Jp,2024-07-25,Thursday,00:03,Montreal,bf0edad2c41a84e491bfeaa7cedb3392,Métro Vendôme (de Marlowe / de Maisonneuve),16,13
Montreal-ckAW6XjC,2024-07-25T05:54:31.093000Z,Paré/MountainSights--OisIaAAG,2024-07-25,Thursday,00:03,Montreal,370c80563082368ae1464ee995801961,Paré / Mountain Sights,8,3
Montreal-mdEomJ1V,2024-07-25T05:54:31.188000Z,MétroCôte-Ste-Catherine(Beaucourt/delaCôte-Ste-Catherine)--s1dV3SEp,2024-07-25,Thursday,00:03,Montreal,6f14a073d6fabe8288b7861b4c2dde4d,Métro Côte-Ste-Catherine (Beaucourt / de la Côte-Ste-Catherine),11,12
Montreal-plGcP8eX,2024-07-25T05:54:31.362000Z,delaCôteSt-Antoine/Royal--QqiE160K,2024-07-25,Thursday,00:03,Montreal,39752185bee108a7c529c25dbf2b1ae7,de la Côte St-Antoine / Royal,8,9
Montreal-devhFgji,2024-07-25T05:54:31.409000Z,deMonkland/Girouard--5c2LcKE9,2024-07-25,Thursday,00:03,Montreal,c48a16100836e81076eece8b635c8828,de Monkland / Girouard,20,5
Montreal-MZtkzoNE,2024-07-25T05:54:31.800000Z,Quaidelanavettefluviale--JzRHAMzC,2024-07-25,Thursday,00:03,Montreal,d8bf2d80c73cf09dbfd6b7f76d063424,Quai de la navette fluviale,17,2
Montreal-RYZqQQqb,2024-07-25T05:54:32.878000Z,deLaprairie/Centre--N0TKdhj4,2024-07-25,Thursday,00:03,Montreal,e39b2990521714e01d4fb710f8d264d8,de Laprairie / Centre,10,5
Montreal-ojsKfuRS,2024-07-25T05:54:32.912000Z,CCIOutremont(Dollard/Ducharme)--JqhjiBUZ,2024-07-25,Thursday,00:03,Montreal,36062f17a7454e3f40f96283ff611cf5,CCI Outremont (Dollard / Ducharme),3,12
Montreal-fc1uqhAA,2024-07-25T05:54:32.920000Z,ParcBeaubienOutremont(Stuart/St-Viateur)--ECm25noI,2024-07-25,Thursday,00:03,Montreal,8fb4901e0373b487626367a6769c39c8,Parc Beaubien Outremont (Stuart / St-Viateur),9,6
Montreal-JBtuXyZs,2024-07-25T05:54:33.567000Z,Durocher/Bernard--Zla8qF9b,2024-07-25,Thursday,00:03,Montreal,fccd62f25a7dcb4f43bf9a6a18e805be,Durocher / Bernard,8,7
Montreal-QMZUlU2v,2024-07-25T05:54:33.843000Z,MétroVerdun(Willibrord/deVerdun)--CARbOuLl,2024-07-25,Thursday,00:03,Montreal,95bece3ee8f3f93d2a2c3fc1b555f5a7,Métro Verdun (Willibrord / de Verdun),1,26
Montreal-1fO5O3ep,2024-07-25T05:54:33.850000Z,Métrodel'Église(Ross/del'Église)--CMgVa4AZ,2024-07-25,Thursday,00:03,Montreal,e6df3fa7dd1c07040cbfbff79a395015,Métro de l'Église (Ross / de l'Église),2,17
Montreal-9NwiMdT1,2024-07-25T06:03:06.640000Z,Graham/Wicksteed--aHkBWlbq,2024-07-25,Thursday,00:03,Montreal,85c717da7306440022c12ccb771b0bde,Graham / Wicksteed,12,7
Montreal-RO1rzMSd,2024-07-25T06:03:07.050000Z,MétroUniversitédeMontréal(Édouard-Montpetit/Louis-Collin)--5BguQtbI,2024-07-25,Thursday,00:03,Montreal,c42929dcdbfe4a38f068a2fdd3da946e,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),8,16
Montreal-Zo2qF5yy,2024-07-25T06:03:07.063000Z,Kirkfield/deChambois--UrHdL6hD,2024-07-25,Thursday,00:03,Montreal,1ffa6ec805ef0a7803b86fa6bef5c1af,Kirkfield / de Chambois,17,7
Montreal-lReK4tVq,2024-07-25T06:03:07.162000Z,MétroLangelier(Langelier/Sherbrooke)--yriklSD8,2024-07-25,Thursday,00:03,Montreal,48358d12d83653f998be0408f938da97,Métro Langelier (Langelier / Sherbrooke),4,14
Montreal-DTUlMKc7,2024-07-25T06:03:07.605000Z,MétroRadisson(Sherbrooke/desGroseilliers)--69dJWtEF,2024-07-25,Thursday,00:03,Montreal,0c2a4ecc9f51dd227f050651ae2dd6fe,Métro Radisson (Sherbrooke / des Groseilliers),12,7
Montreal-p5IuutT2,2024-07-25T06:03:08.263000Z,GrandBoulevard/deTerrebonne--9wlRmuJU,2024-07-25,Thursday,00:03,Montreal,7c32f3b5366899daa12d5a2315c5eb5e,Grand Boulevard / de Terrebonne,17,1
Montreal-gEmj94L1,2024-07-25T06:03:08.496000Z,ArénaRodrigue-Gilbert(duTricentenaire/deMontigny)--ozmztKBY,2024-07-25,Thursday,00:03,Montreal,5f87ab3bfe9c4289033da69a74957d0e,Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),6,9
Montreal-KLRuHqkx,2024-07-25T06:03:08.937000Z,Pierre-de-Coubertin/Langelier--rZUkyDhi,2024-07-25,Thursday,00:03,Montreal,c9e9fe27274a30074192edf2943a819d,Pierre-de-Coubertin / Langelier,5,10
Montreal-MVGKfJy1,2024-07-25T06:03:09.210000Z,Graham/Kindersley--AZGGbhqn,2024-07-25,Thursday,00:03,Montreal,6ecaf7d11d573ebfe1e6d00703d11552,Graham / Kindersley,3,16
Montreal-kSHQPl79,2024-07-25T06:03:09.953000Z,Bourgeoys/Favard--xnuuzdMa,2024-07-25,Thursday,00:03,Montreal,df284d02a5abe2ca93e5885f5718f0f0,Bourgeoys / Favard,21,4
Montreal-0GhxzveK,2024-07-25T06:03:09.969000Z,Michelet/Jean-Talon--MqwuO7OX,2024-07-25,Thursday,00:03,Montreal,a4587d02411ea6ab69af7d1d5f8fa987,Michelet / Jean-Talon,4,18
Montreal-eEoZazAu,2024-07-25T06:03:10.218000Z,CentreÉPIC(St-Zotique/40eavenue)--X93lasal,2024-07-25,Thursday,00:03,Montreal,1f96d87b02f5ddf8831c2d5f2473b0a8,Centre ÉPIC (St-Zotique / 40e avenue),12,10
Montreal-lT1yrXgX,2024-07-25T06:03:10.285000Z,Grey/Sherbrooke--C3Ny773V,2024-07-25,Thursday,00:03,Montreal,523850c4d0985de08981251a3b2fd36a,Grey / Sherbrooke,9,3
Montreal-nBtZIVIv,2024-07-25T06:03:10.288000Z,Bélanger/desGaleriesd'Anjou--CzD9gCWu,2024-07-25,Thursday,00:03,Montreal,9575da078eee4b025a4c319fc2347b0d,Bélanger / des Galeries d'Anjou,10,8
Montreal-dTLln5o6,2024-07-25T06:03:10.384000Z,MétroAssomption(Chauveau/del'Assomption)--cW7dbX0t,2024-07-25,Thursday,00:03,Montreal,2032711148d8591691b99033ef8cb1c8,Métro Assomption (Chauveau / de l'Assomption),12,9
Montreal-xrMULx0J,2024-07-25T05:54:31.725000Z,del'Église/deVerdun--wZ3W82Ux,2024-07-25,Thursday,00:03,Montreal,a5ee89a51582e9fef1d0598a74d5401d,de l'Église / de Verdun,8,11
Montreal-HBgUAh3m,2024-07-25T05:54:31.728000Z,Argyle/deVerdun--0kLwNIAg,2024-07-25,Thursday,00:03,Montreal,83002097940dd96fa20d8df45c2835fc,Argyle / de Verdun,18,4
Montreal-GDSz3UBW,2024-07-25T05:54:32.155000Z,St-Joseph/8eavenueLachine--gLsKQB2I,2024-07-25,Thursday,00:03,Montreal,9f499059b795e09782c2fca675a5e382,St-Joseph / 8e avenue Lachine,15,12
Montreal-Y4CTdX47,2024-07-25T05:54:32.161000Z,8eavenue/Notre-DameLachine--ePucn6Fg,2024-07-25,Thursday,00:03,Montreal,8a258ed78afb57f3980301e5f4272f4e,8e avenue / Notre-Dame Lachine,7,12
Montreal-gO4LpoBV,2024-07-25T05:54:32.180000Z,ParcSt-Louis(St-Joseph/34eavenue)--6gN8AFLE,2024-07-25,Thursday,00:03,Montreal,efd89dd6cc7db7e7ea67a4ccb75372a1,Parc St-Louis (St-Joseph / 34e avenue),16,7
Montreal-qfo9JxL2,2024-07-25T05:54:32.196000Z,Victoria/18eavenueLachine--sTGZajRT,2024-07-25,Thursday,00:03,Montreal,4e1cd6aa776d6e4078886c39f454b29f,Victoria / 18e avenue Lachine,5,8
Montreal-C5AvYUlf,2024-07-25T05:54:34.764000Z,St-JosephLachine/21eavenue--ybEUEZ8f,2024-07-25,Thursday,00:03,Montreal,f637d93e69b10a014aa14b90626113fb,St-Joseph Lachine / 21e avenue,18,1
Montreal-UbPKkgJM,2024-07-25T05:54:32.245000Z,delaVérendrye/75eavenue--HS3gCgs6,2024-07-25,Thursday,00:03,Montreal,95f3d2a11576645b02bba246ee638c70,de la Vérendrye / 75e avenue,7,12
Montreal-KUiJA0BF,2024-07-25T05:54:32.253000Z,Mairied'arrondissementLaSalle(Dupras/Jeannette)--nrl0aoav,2024-07-25,Thursday,00:03,Montreal,37ce10146483055c24d0d49bddc32c5d,Mairie d'arrondissement LaSalle (Dupras / Jeannette),6,5
Montreal-4XlXCg98,2024-07-25T05:54:32.258000Z,ParcLacharité(Latour/Forget)--tfYhRG1Y,2024-07-25,Thursday,00:03,Montreal,667794df885562752e3112b7c43ac609,Parc Lacharité (Latour / Forget),8,11
Montreal-Bc5lWf4M,2024-07-25T05:54:35.062000Z,Newman/Senkus--3uWJXnIV,2024-07-25,Thursday,00:03,Montreal,4e0a2eec48ee705304b2799cff6fc240,Newman / Senkus,12,6
Montreal-CuLGqdq5,2024-07-25T05:54:32.286000Z,LaSalle/Crawford--9mzcUA38,2024-07-25,Thursday,00:03,Montreal,bf77b109a6eff9c654508ba2d20ffb12,LaSalle / Crawford,6,5
Montreal-fJlIbnUZ,2024-07-25T05:54:32.291000Z,MétroJolicoeur(deSève/Drake)--Rdw3vfq0,2024-07-25,Thursday,00:03,Montreal,d9fdeeb4d94f016bff5cd776466d6a30,Métro Jolicoeur (de Sève / Drake),2,17
Montreal-HWP77FwI,2024-07-25T05:54:32.302000Z,Beatty/deVerdun--82N3VbQK,2024-07-25,Thursday,00:03,Montreal,c799ff1b7971723fea262952f298e8af,Beatty / de Verdun,14,7
Montreal-12ZgH4Zv,2024-07-25T05:54:34.303000Z,ParcdeDieppe--xmovErqX,2024-07-25,Thursday,00:03,Montreal,ac023980748426fdbb7ea233b5043dc6,Parc de Dieppe,12,6
Montreal-9hFIsYff,2024-07-25T05:54:34.323000Z,Jogues/Allard--pmuBKoD5,2024-07-25,Thursday,00:03,Montreal,1ab036620d1ba6d8e205d99b44ef1a5b,Jogues / Allard,14,5
Montreal-EzZKC2a8,2024-07-25T05:54:34.338000Z,Ropery/Augustin-Cantin--vwB3AQsN,2024-07-25,Thursday,00:03,Montreal,d3b6f3327b6e20c1b95cef748885233c,Ropery / Augustin-Cantin,6,15
Montreal-Dk8KfKsN,2024-07-25T05:54:34.811000Z,Gagne/LaSalle--xi1FapQQ,2024-07-25,Thursday,00:03,Montreal,8816abf99dad433ee5a7dfd43eb9e7b4,Gagne / LaSalle,5,13
Montreal-Enmj8FB7,2024-07-25T05:54:35.024000Z,LaSalle/37eavenue--2iXShnal,2024-07-25,Thursday,00:03,Montreal,2de477065bed58974606e104a8906429,LaSalle / 37e avenue,4,15
Montreal-VBBbCjvS,2024-07-25T05:54:35.108000Z,Fortune/Wellington--HriDobzW,2024-07-25,Thursday,00:03,Montreal,cc60da52525500f1d3b637b7b988705f,Fortune / Wellington,24,3
Montreal-yDVfT5eZ,2024-07-25T05:54:35.219000Z,DuQuesne/deMarseille--CAn2tNEE,2024-07-25,Thursday,00:03,Montreal,2dbff1ebbfc94016ae35ddfeb6133850,Du Quesne / de Marseille,6,16
Montreal-plfqMnFO,2024-07-25T05:54:35.257000Z,MétroCadillac(Cadillac/Sherbrooke)--t7AhLKoj,2024-07-25,Thursday,00:03,Montreal,392420a4d81c444ab82f2c51172413a5,Métro Cadillac (Cadillac / Sherbrooke),6,13
Montreal-G2QfXnPk,2024-07-25T06:03:06.600000Z,ParcLoyola(Doherty/Somerled)--73ai12to,2024-07-25,Thursday,00:03,Montreal,06e8e2c218b3554dddcbe40d6646b472,Parc Loyola (Doherty / Somerled),10,9
Montreal-sgpHa98f,2024-07-25T06:03:07.587000Z,MétroHonoré-Beaugrand(Sherbrooke/Honoré-Beaugrand)--xM4JGetC,2024-07-25,Thursday,00:03,Montreal,82f49b8988992baa16b26be90036cc48,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),10,12
Montreal-qD9SUN8P,2024-07-25T06:03:07.633000Z,Ste-Claire/Pierre-Tétreault--iUI3W0Pa,2024-07-25,Thursday,00:03,Montreal,1082604365572209e09718f6690249b1,Ste-Claire / Pierre-Tétreault,5,10
Montreal-SRhtrtsa,2024-07-25T06:03:07.658000Z,ParcFélix-Leclerc(François-Boivin/St-Zotique)--Hbe84B3O,2024-07-25,Thursday,00:03,Montreal,27664eb30b56774476616bd5f1ddc0de,Parc Félix-Leclerc (François-Boivin / St-Zotique),4,8
Montreal-9ZIMO3br,2024-07-25T05:54:32.823000Z,Duchesneau/deMarseille--hozcVxWX,2024-07-25,Thursday,00:03,Montreal,ab865ab695ca69089498736e6bac9a16,Duchesneau / de Marseille,6,10
Montreal-66SikdOq,2024-07-25T06:03:09.414000Z,ParcMacDonald(Clanranald/Isabella)--iFk6nMA1,2024-07-25,Thursday,00:03,Montreal,99225e1b15b81b48a3eab08fd447ecca,Parc MacDonald (Clanranald / Isabella),12,2
Montreal-fE9zThK5,2024-07-25T06:03:09.425000Z,Parcnaturedel'Île-de-la-Visitation(Gouin/deBruchési)--STXZ4Ntf,2024-07-25,Thursday,00:03,Montreal,114edd30245c9b7ae8dedcc2d22fc398,Parc nature de l'Île-de-la-Visitation (Gouin / de Bruchési),14,5
Montreal-CObJ2NR5,2024-07-25T06:03:09.459000Z,ParcGeorgesSt-Pierre(Oxford/UpperLachine)--6R4fYpGK,2024-07-25,Thursday,00:03,Montreal,cf89ce8fe2aafb11df3c7a2262e6013e,Parc Georges St-Pierre (Oxford / Upper Lachine),13,5
Montreal-yGciquE0,2024-07-25T06:03:09.466000Z,ParcdelaConfédération(Fielding/WestHill)--q11yoiFE,2024-07-25,Thursday,00:03,Montreal,9f8b5a5097e54b755691624a27a320a0,Parc de la Confédération (Fielding / West Hill),16,5
Montreal-tbp2Q1SW,2024-07-25T06:03:10.493000Z,MétroduCollège(Cartier/Décarie)--4DxWS62e,2024-07-25,Thursday,00:03,Montreal,88cb58243c5bb76b6a8f796ec76f7594,Métro du Collège (Cartier / Décarie),0,16
Montreal-x3V8VeJL,2024-07-25T06:03:10.688000Z,desRécollets/Martial--N7oGnAc5,2024-07-25,Thursday,00:03,Montreal,ce07562033e4ecc1a2ed18864bc3e612,des Récollets / Martial,9,7
Montreal-djT54Tx7,2024-07-25T06:03:10.681000Z,41eavenue/Rosemont--KJE3iofn,2024-07-25,Thursday,00:03,Montreal,d5f8970c51111a8acd3612e60a278f47,41e avenue / Rosemont,13,4
Montreal-cgTa7o3V,2024-07-25T06:03:10.848000Z,Notre-Dame-de-Grâce/Westmount--h5r2u6Mk,2024-07-25,Thursday,00:03,Montreal,25db3ab71ecaf5dc56f934c637c1a542,Notre-Dame-de-Grâce / Westmount,13,2
Montreal-6w8bQjS0,2024-07-25T06:03:11.660000Z,Elgar/del'Île-des-Sœurs--oQdxyz5t,2024-07-25,Thursday,00:03,Montreal,6866c654a6dbffa8186d1495a5ebea63,Elgar / de l'Île-des-Sœurs,8,4
Montreal-I733WAUy,2024-07-25T06:03:11.713000Z,Plymouth/Chem.Eden--NegOw1TA,2024-07-25,Thursday,00:03,Montreal,cd185bcb977059337ef71026ca9f75bf,Plymouth / Chem.Eden,5,8
Montreal-XPar1WRC,2024-07-25T06:03:11.737000Z,ParcFerland(Belleherbe/Albanel)--oYIcZdXd,2024-07-25,Thursday,00:03,Montreal,1e2c0e04e52f776287eed225a5a2382a,Parc Ferland (Belleherbe / Albanel),0,12
Montreal-jUYlEdBd,2024-07-25T06:03:11.751000Z,deLisieux/Jean-Talon--8Bs895YP,2024-07-25,Thursday,00:03,Montreal,01f9b7e63833ad61e80a7963e2ad9b25,de Lisieux / Jean-Talon,14,3
Montreal-hqYYExIx,2024-07-25T06:03:11.766000Z,O'Brien/Poirier--D8akTG0A,2024-07-25,Thursday,00:03,Montreal,2203b1d78848ffe20d0ed9d29d7dce2e,O'Brien / Poirier,10,10
Montreal-3OU3yWkS,2024-07-25T06:03:11.793000Z,deMaisonneuve/Wood--fmm7uV9i,2024-07-25,Thursday,00:03,Montreal,ffb74f094efc5f559700c6b2431da637,de Maisonneuve / Wood,4,14
Montreal-QHCCvxU9,2024-07-25T06:03:11.822000Z,Thimens/Alexis-Nihon--YvFAUNz1,2024-07-25,Thursday,00:03,Montreal,f6b224af771e55d8ded0206097c994c0,Thimens / Alexis-Nihon,4,5
Montreal-PNPsAqlO,2024-07-25T06:03:11.876000Z,ParcVanHorne(delaPeltrie/deWestbury)--djCiSXaG,2024-07-25,Thursday,00:03,Montreal,ce9dbfc9842d2eff631cf5898df68683,Parc Van Horne (de la Peltrie / de Westbury),10,4
Montreal-S07rfiU0,2024-07-25T06:03:11.885000Z,HôpitalSacré-Coeur(Forbes)--Ct48fLn8,2024-07-25,Thursday,00:03,Montreal,389a103b106275a594cb7caafbf34e27,Hôpital Sacré-Coeur (Forbes),2,9
Montreal-GGeENfW5,2024-07-25T06:03:11.903000Z,ParcdeBeauséjour(Gouin/Henri-d'Arles)--OfR2y3Dp,2024-07-25,Thursday,00:03,Montreal,7bd0327716a2b7b7ea04361e80d53423,Parc de Beauséjour (Gouin / Henri-d'Arles),10,9
Montreal-I9ftKYhl,2024-07-25T05:54:32.837000Z,Liébert/Hochelaga--QYc3PmWx,2024-07-25,Thursday,00:03,Montreal,765d7ab045b2fb1beb8a1034fb01171a,Liébert / Hochelaga,17,0
Montreal-eviSACKH,2024-07-25T05:54:33.310000Z,LaSalle/Godin--t360nWvf,2024-07-25,Thursday,00:03,Montreal,c91d47b7a498fe1a3016800f0678f419,LaSalle / Godin,18,8
Montreal-ZFl8AEOX,2024-07-25T05:54:33.323000Z,Argyle/Bannantyne--xYGtWx4R,2024-07-25,Thursday,00:03,Montreal,62f2158455e02b627217bff86692c592,Argyle / Bannantyne,6,9
Montreal-USgqJrdG,2024-07-25T06:03:06.511000Z,ParcCourbertin(Valéry/Perrier)--FhffJ2Pd,2024-07-25,Thursday,00:03,Montreal,bab144d31daa205b40397f6c7b46930a,Parc Courbertin (Valéry / Perrier),13,5
Montreal-zVWmR7Hb,2024-07-25T06:03:06.539000Z,CégepAndré-Laurendeau(Lapierre)--d3dRwqi9,2024-07-25,Thursday,00:03,Montreal,352adb5a53498de53161649383b7d10f,Cégep André-Laurendeau (Lapierre),27,2
Montreal-RjrL8aVp,2024-07-25T06:03:06.552000Z,duMarchéCentral/Crémazie--fmEXbY25,2024-07-25,Thursday,00:03,Montreal,4863e13ad31f9c44326032df3c09519b,du Marché Central / Crémazie,2,13
Montreal-wwN5VsSy,2024-07-25T06:03:06.560000Z,ParcMarlborough(Beauzèle/Robichaud)--EmJCCVlj,2024-07-25,Thursday,00:03,Montreal,83d02cd8a043b8305a4031063005d32e,Parc Marlborough (Beauzèle / Robichaud),11,4
Montreal-bQe2D2lC,2024-07-25T06:03:06.578000Z,Champdoré/deLorimier--bwJfM5KK,2024-07-25,Thursday,00:03,Montreal,888e6052f1aebab8d8a527776b3499b6,Champdoré / de Lorimier,10,5
Montreal-WBgNNckw,2024-07-25T06:03:06.619000Z,Beurling/Godin--P2rLe9y5,2024-07-25,Thursday,00:03,Montreal,f3e8bbaffc3930bc19681467b42595cf,Beurling / Godin,9,9
Montreal-qQzDDFeA,2024-07-25T06:03:07.898000Z,Dixie/54eavenue--fIrdCleY,2024-07-25,Thursday,00:03,Montreal,f2498d8d29d546f48e46b3b783f5d07e,Dixie / 54e avenue,6,13
Montreal-BQ1tinUc,2024-07-25T06:03:07.958000Z,StationnementincitatifdeMontarville(deMontarville)--5dir085Q,2024-07-25,Thursday,00:03,Montreal,3164e04d211736d6dfc9eedf75212e3b,Stationnement incitatif de Montarville (de Montarville),7,12
Montreal-LIZ6MX27,2024-07-25T06:03:08.672000Z,Laird/Glencoe--jBUxUKRG,2024-07-25,Thursday,00:03,Montreal,3bd58a7f78129d50b6cb591e8c09e7ec,Laird / Glencoe,2,13
Montreal-xwWIu6cf,2024-07-25T06:03:09.373000Z,ParcLabelle(LaSalle/Henri-Duhamel)--wrgYJOxM,2024-07-25,Thursday,00:03,Montreal,d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),13,6
Montreal-iLJ3A2UO,2024-07-25T06:03:09.385000Z,Souligny/Desmarteau--v4UGWoCD,2024-07-25,Thursday,00:03,Montreal,576e0d3e08c4c2a9ec39b3228ac9b91e,Souligny / Desmarteau,13,0
Montreal-1j57MJmr,2024-07-25T06:03:09.398000Z,desOrmeaux/deGrosbois--WpGnGcvH,2024-07-25,Thursday,00:03,Montreal,bfbe27bd89264f5821d6d0c7f0d2e765,des Ormeaux / de Grosbois,6,9
Montreal-9sDlEO9c,2024-07-25T06:03:09.421000Z,ParcReine-Élizabeth(Penniston/Crawford)--T4UOf2pU,2024-07-25,Thursday,00:03,Montreal,3dee6dd50b00ebe97be68a34fa0c1590,Parc Reine-Élizabeth (Penniston / Crawford),7,6
Montreal-vvTKkqMs,2024-07-25T06:03:09.808000Z,Parcd'Antioche(Placed'Antioche/St-Zotique)--UHGccnNJ,2024-07-25,Thursday,00:03,Montreal,5e4cc24a6bea5e106ac0ca40faaa7e69,Parc d'Antioche (Place d'Antioche / St-Zotique),3,15
Montreal-gdMQjWbx,2024-07-25T06:03:10.813000Z,Parcdel'Hôtel-de-Ville(Ste-Julie/Laurendeau)--F1V1ihGF,2024-07-25,Thursday,00:03,Montreal,b73710100fe1a3264b69eb01257177ec,Parc de l'Hôtel-de-Ville (Ste-Julie / Laurendeau),11,6
Montreal-vT5N5S4I,2024-07-25T06:03:10.832000Z,CentrerécréatifÉdouard-Rivet(Notre-Dame/Lesage)--EojsvlVH,2024-07-25,Thursday,00:03,Montreal,1f663a5fe8a59077b3b1acef1408dbf2,Centre récréatif Édouard-Rivet (Notre-Dame / Lesage),12,3
Montreal-BCoBvTmN,2024-07-25T06:03:10.841000Z,ParcdeMontréal-Est(Notre-Dame/David)--f9NKMK7P,2024-07-25,Thursday,00:03,Montreal,02e0f09887bab2491c3cf2e6d0b477e4,Parc de Montréal-Est (Notre-Dame / David),17,1
Montreal-1JPLhn23,2024-07-25T06:03:10.977000Z,CHUSte-Justine(delaCôteSte-Catherine/Hudson)--fuMOlffv,2024-07-25,Thursday,00:03,Montreal,13644fc87d5bae7c6738fba71a62d02c,CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),9,26
Montreal-wZ4J1SYf,2024-07-25T06:03:11.870000Z,CégepMarie-Victorin--BoE6abmp,2024-07-25,Thursday,00:03,Montreal,72bfd647b3d2b650546f42319729757d,Cégep Marie-Victorin,8,2
Montreal-ep5gdVg6,2024-07-25T05:54:31.243000Z,ParcdesVétérans(desVétérans/Broadway)--BofvWw45,2024-07-25,Thursday,00:03,Montreal,b403b750b260047ba702ad1b98fae6ac,Parc des Vétérans (des Vétérans / Broadway),9,0
